index,postcode,place_name,state_name,state_code,latitude,longitude,accuracy,geometry,index_right,LGA_CODE25,LGA_NAME25,STE_CODE21,STE_NAME21,AUS_CODE21,AUS_NAME21,AREASQKM,dist_to_LGA (m)
4156,2663,Junee,New South Wales,NSW,-34.8682,147.5827,4.0,POINT (1416815.4801217113 -3893968.083893054),58,14300,Junee,1,New South Wales,AUS,Australia,2030.0222,
4157,2665,Mirrool,New South Wales,NSW,-34.3167,147.1,4.0,POINT (1380376.9752758904 -3827712.2554493523),31,12000,Coolamon,1,New South Wales,AUS,Australia,2430.9037,
4158,2665,Barellan,New South Wales,NSW,-34.2849,146.5722,4.0,POINT (1332744.321250638 -3818588.236363939),82,15800,Narrandera,1,New South Wales,AUS,Australia,4116.3458,
4159,2665,Tara,New South Wales,NSW,-34.5,147.1667,4.0,POINT (1384027.2540639814 -3848711.1446139165),107,17350,Temora,1,New South Wales,AUS,Australia,2802.0159,
4160,2665,Bectric,New South Wales,NSW,-34.3391,146.9046,3.0,POINT (1362305.4756765019 -3828093.518339886),31,12000,Coolamon,1,New South Wales,AUS,Australia,2430.9037,
4161,2665,Kamarah,New South Wales,NSW,-34.3255,146.7831,4.0,POINT (1351424.942106633 -3825297.962757863),82,15800,Narrandera,1,New South Wales,AUS,Australia,4116.3458,
4162,2665,Moombooldool,New South Wales,NSW,-34.3,146.6833,4.0,POINT (1342667.7326539785 -3821423.154020491),82,15800,Narrandera,1,New South Wales,AUS,Australia,4116.3458,
4163,2665,Beckom,New South Wales,NSW,-34.3152,146.9679,4.0,POINT (1368376.049693543 -3826125.1602207525),31,12000,Coolamon,1,New South Wales,AUS,Australia,2430.9037,
4164,2665,Binya,New South Wales,NSW,-34.2333,146.35,4.0,POINT (1313153.0959254946 -3810573.764135193),82,15800,Narrandera,1,New South Wales,AUS,Australia,4116.3458,
4165,2665,Walleroobie,New South Wales,NSW,-34.3391,146.9046,3.0,POINT (1362305.4756765019 -3828093.518339886),31,12000,Coolamon,1,New South Wales,AUS,Australia,2430.9037,
4166,2665,Ariah Park,New South Wales,NSW,-34.3493,147.2218,4.0,POINT (1391027.1149959774 -3832640.185180499),107,17350,Temora,1,New South Wales,AUS,Australia,2802.0159,
4167,2665,Quandary,New South Wales,NSW,-34.3833,147.3167,4.0,POINT (1399204.915068596 -3837437.5754580945),107,17350,Temora,1,New South Wales,AUS,Australia,2802.0159,
4168,2665,Ardlethan,New South Wales,NSW,-34.3569,146.9018,4.0,POINT (1361819.9044031173 -3830033.4428095287),31,12000,Coolamon,1,New South Wales,AUS,Australia,2430.9037,
4169,2666,Grogan,New South Wales,NSW,-34.3167,147.8,4.0,POINT (1444048.6614864473 -3835450.0777625097),107,17350,Temora,1,New South Wales,AUS,Australia,2802.0159,
4170,2666,Reefton,New South Wales,NSW,-34.25,147.4333,4.0,POINT (1411594.7887053227 -3823974.5405474943),107,17350,Temora,1,New South Wales,AUS,Australia,2802.0159,
4171,2666,Dirnaseer,New South Wales,NSW,-34.414,147.5797,3.0,POINT (1422696.1249534537 -3843737.3867996824),107,17350,Temora,1,New South Wales,AUS,Australia,2802.0159,
4172,2666,Junee Reefs,New South Wales,NSW,-34.7318,147.6179,4.0,POINT (1421851.3466820307 -3879290.275803225),58,14300,Junee,1,New South Wales,AUS,Australia,2030.0222,
4173,2666,Morangarell,New South Wales,NSW,-34.15,147.7,4.0,POINT (1437232.6535511643 -3815885.296686187),10,10800,Bland,1,New South Wales,AUS,Australia,8557.6536,
4174,2666,Mimosa,New South Wales,NSW,-34.6,147.45,4.0,POINT (1408411.0759162328 -3862864.3033185736),107,17350,Temora,1,New South Wales,AUS,Australia,2802.0159,
4175,2666,Combaning,New South Wales,NSW,-34.45,147.6833,4.0,POINT (1431618.1110820547 -3848875.055321303),107,17350,Temora,1,New South Wales,AUS,Australia,2802.0159,
4176,2666,Pucawan,New South Wales,NSW,-34.4152,147.3512,4.0,POINT (1401915.3723083374 -3841344.0847045192),107,17350,Temora,1,New South Wales,AUS,Australia,2802.0159,
4177,2666,Sebastopol,New South Wales,NSW,-34.5833,147.5333,4.0,POINT (1416192.8447393277 -3861939.1333252457),107,17350,Temora,1,New South Wales,AUS,Australia,2802.0159,
4178,2666,Temora,New South Wales,NSW,-34.4483,147.5356,4.0,POINT (1418225.4302074285 -3847039.727693396),107,17350,Temora,1,New South Wales,AUS,Australia,2802.0159,
4179,2666,Gidginbung,New South Wales,NSW,-34.3333,147.4667,4.0,POINT (1413513.7523646392 -3833558.367139593),107,17350,Temora,1,New South Wales,AUS,Australia,2802.0159,
4180,2666,Trungley Hall,New South Wales,NSW,-34.2985,147.5679,4.0,POINT (1423188.1741988063 -3830832.814721616),107,17350,Temora,1,New South Wales,AUS,Australia,2802.0159,
4181,2666,Narraburra,New South Wales,NSW,-34.3318,147.6512,4.0,POINT (1430311.8366175483 -3835445.943588867),107,17350,Temora,1,New South Wales,AUS,Australia,2802.0159,
4182,2666,Springdale,New South Wales,NSW,-34.4667,147.7333,4.0,POINT (1435930.6865484372 -3851282.3914290518),107,17350,Temora,1,New South Wales,AUS,Australia,2802.0159,
4183,2668,Barmedman,New South Wales,NSW,-34.1449,147.3873,4.0,POINT (1408815.282537083 -3811837.966720781),10,10800,Bland,1,New South Wales,AUS,Australia,8557.6536,
4184,2669,Rankins Springs,New South Wales,NSW,-33.8318,146.2512,4.0,POINT (1309132.8355473052 -3765075.3260590206),24,11600,Carrathool,1,New South Wales,AUS,Australia,18934.4853,
4185,2669,Melbergen,New South Wales,NSW,-33.7,146.05,4.0,POINT (1292339.1538767326 -3748414.123963358),24,11600,Carrathool,1,New South Wales,AUS,Australia,18934.4853,
4186,2669,Tallimba,New South Wales,NSW,-33.9935,146.8796,4.0,POINT (1364507.1956365865 -3789566.7752141985),10,10800,Bland,1,New South Wales,AUS,Australia,8557.6536,
4187,2669,Erigolia,New South Wales,NSW,-33.8546,146.3733,4.0,POINT (1320016.4271473873 -3768858.8002209426),24,11600,Carrathool,1,New South Wales,AUS,Australia,18934.4853,
4188,2669,Gubbata,New South Wales,NSW,-33.778,146.5263,3.0,POINT (1334976.781402863 -3761959.029237015),10,10800,Bland,1,New South Wales,AUS,Australia,8557.6536,
4189,2669,Tullibigeal,New South Wales,NSW,-33.4167,146.7333,4.0,POINT (1358555.6840138123 -3724087.6984334756),63,14600,Lachlan,1,New South Wales,AUS,Australia,14968.2539,
4190,2669,Naradhan,New South Wales,NSW,-33.6152,146.3179,4.0,POINT (1317936.8808733365 -3741747.444005858),10,10800,Bland,1,New South Wales,AUS,Australia,8557.6536,
4191,2669,Girral,New South Wales,NSW,-33.7058,147.0758,4.0,POINT (1386194.156991409 -3759810.564448096),10,10800,Bland,1,New South Wales,AUS,Australia,8557.6536,
4192,2669,Weethalle,New South Wales,NSW,-33.8818,146.6346,4.0,POINT (1343562.8586291533 -3774596.841065548),10,10800,Bland,1,New South Wales,AUS,Australia,8557.6536,
4193,2669,Bygalorie,New South Wales,NSW,-33.4667,146.8,4.0,POINT (1364033.4974736474 -3730342.3295244663),63,14600,Lachlan,1,New South Wales,AUS,Australia,14968.2539,
4194,2669,Ungarie,New South Wales,NSW,-33.6318,146.9679,4.0,POINT (1377283.6647925638 -3750444.034164073),10,10800,Bland,1,New South Wales,AUS,Australia,8557.6536,
4195,2669,Kikoira,New South Wales,NSW,-33.6496,146.6615,4.0,POINT (1348987.7667854778 -3749147.5942632626),10,10800,Bland,1,New South Wales,AUS,Australia,8557.6536,
4196,2671,West Wyalong,New South Wales,NSW,-33.9237,147.2047,4.0,POINT (1395104.6880475925 -3785348.405924927),10,10800,Bland,1,New South Wales,AUS,Australia,8557.6536,
4197,2671,North Yalgogrin,New South Wales,NSW,-33.85,146.8333,3.0,POINT (1362134.3440308243 -3773177.796340193),10,10800,Bland,1,New South Wales,AUS,Australia,8557.6536,
4198,2671,Wyalong,New South Wales,NSW,-33.9333,147.25,4.0,POINT (1399113.9622538425 -3786906.7695602253),10,10800,Bland,1,New South Wales,AUS,Australia,8557.6536,
4199,2671,Alleena,New South Wales,NSW,-34.0688,147.1392,4.0,POINT (1387210.2268815353 -3800700.1548526813),10,10800,Bland,1,New South Wales,AUS,Australia,8557.6536,
4200,2671,Lake Cowal,New South Wales,NSW,-33.6877,147.3586,4.0,POINT (1412315.0924078466 -3760902.8627580456),10,10800,Bland,1,New South Wales,AUS,Australia,8557.6536,
4201,2671,Back Creek,New South Wales,NSW,-33.8345,147.173,3.0,POINT (1393388.5103545624 -3775124.3220678777),10,10800,Bland,1,New South Wales,AUS,Australia,8557.6536,
4202,2671,Burcher,New South Wales,NSW,-33.5141,147.2532,4.0,POINT (1404976.5817375022 -3740507.6272449703),63,14600,Lachlan,1,New South Wales,AUS,Australia,14968.2539,
4203,2672,Lake Cargelligo,New South Wales,NSW,-33.2987,146.3739,4.0,POINT (1327036.2137922875 -3707221.9872054053),63,14600,Lachlan,1,New South Wales,AUS,Australia,14968.2539,
4204,2672,Curlew Waters,New South Wales,NSW,-33.2963,146.4428,3.0,POINT (1333400.4152082591 -3707673.124006064),63,14600,Lachlan,1,New South Wales,AUS,Australia,14968.2539,
4205,2672,Murrin Bridge,New South Wales,NSW,-33.2068,146.3711,4.0,POINT (1327930.6943750817 -3696996.0741128055),63,14600,Lachlan,1,New South Wales,AUS,Australia,14968.2539,
4206,2672,Burgooney,New South Wales,NSW,-33.3861,146.5752,4.0,POINT (1344429.8185259865 -3719021.729116426),63,14600,Lachlan,1,New South Wales,AUS,Australia,14968.2539,
4207,2675,Hillston,New South Wales,NSW,-33.4877,145.5403,4.0,POINT (1248141.406179529 -3719793.470179687),24,11600,Carrathool,1,New South Wales,AUS,Australia,18934.4853,
4208,2675,Wallanthery,New South Wales,NSW,-33.2655,145.5005,3.0,POINT (1247102.777488783 -3694737.9752595252),24,11600,Carrathool,1,New South Wales,AUS,Australia,18934.4853,
4209,2675,Lake Brewster,New South Wales,NSW,-33.2655,145.5005,3.0,POINT (1247102.777488783 -3694737.9752595252),24,11600,Carrathool,1,New South Wales,AUS,Australia,18934.4853,
4210,2675,Monia Gap,New South Wales,NSW,-33.2655,145.5005,3.0,POINT (1247102.777488783 -3694737.9752595252),24,11600,Carrathool,1,New South Wales,AUS,Australia,18934.4853,
4211,2675,Roto,New South Wales,NSW,-33.05,145.4667,4.0,POINT (1246524.312657342 -3670474.9532781984),24,11600,Carrathool,1,New South Wales,AUS,Australia,18934.4853,
4212,2678,Riverina Mc,New South Wales,NSW,-33.5843,146.6698,1.0,POINT (1350582.9394229127 -3741996.668061291),63,14600,Lachlan,1,New South Wales,AUS,Australia,14968.2539,
4213,2678,Charles Sturt University,New South Wales,NSW,-35.0593,147.352,1.0,POINT (1393392.6885768424 -3912537.072952686),114,17750,Wagga Wagga,1,New South Wales,AUS,Australia,4824.4888,
4214,2680,Beelbangera,New South Wales,NSW,-34.2553,146.0985,4.0,POINT (1289962.9250130854 -3810448.102511007),48,13450,Griffith,1,New South Wales,AUS,Australia,1639.1732,
4215,2680,Nericon,New South Wales,NSW,-34.1781,146.0355,4.0,POINT (1285165.259288179 -3801261.2938467013),48,13450,Griffith,1,New South Wales,AUS,Australia,1639.1732,
4216,2680,Bilbul,New South Wales,NSW,-34.2718,146.1405,4.0,POINT (1293586.9899598006 -3812700.3064363296),48,13450,Griffith,1,New South Wales,AUS,Australia,1639.1732,
4217,2680,Griffith East,New South Wales,NSW,-34.2768,146.0447,3.0,POINT (1284797.4355755725 -3812287.3791059298),48,13450,Griffith,1,New South Wales,AUS,Australia,1639.1732,
4218,2680,Yoogali,New South Wales,NSW,-34.3,146.0833,4.0,POINT (1288029.8248317032 -3815245.6583251646),48,13450,Griffith,1,New South Wales,AUS,Australia,1639.1732,
4219,2680,Willbriggie,New South Wales,NSW,-34.466,146.0149,4.0,POINT (1279774.5274698273 -3832940.649498552),48,13450,Griffith,1,New South Wales,AUS,Australia,1639.1732,
4220,2680,Warburn,New South Wales,NSW,-34.1858,145.9442,4.0,POINT (1276745.1896866362 -3801198.9578140103),48,13450,Griffith,1,New South Wales,AUS,Australia,1639.1732,
4221,2680,Warrawidgee,New South Wales,NSW,-34.2768,146.0447,3.0,POINT (1284797.4355755725 -3812287.3791059298),48,13450,Griffith,1,New South Wales,AUS,Australia,1639.1732,
4222,2680,Hanwood,New South Wales,NSW,-34.331,146.0414,4.0,POINT (1283834.3183547624 -3818257.2365709934),48,13450,Griffith,1,New South Wales,AUS,Australia,1639.1732,
4223,2680,Kooba,New South Wales,NSW,-34.2768,146.0447,3.0,POINT (1284797.4355755725 -3812287.3791059298),48,13450,Griffith,1,New South Wales,AUS,Australia,1639.1732,
4224,2680,Griffith,New South Wales,NSW,-34.2885,146.0509,4.0,POINT (1285219.2134707582 -3813645.65258741),48,13450,Griffith,1,New South Wales,AUS,Australia,1639.1732,
4225,2680,Griffith DC,New South Wales,NSW,-34.2768,146.0447,3.0,POINT (1284797.4355755725 -3812287.3791059298),48,13450,Griffith,1,New South Wales,AUS,Australia,1639.1732,
4226,2680,Lake Wyangan,New South Wales,NSW,-34.232,146.0208,4.0,POINT (1283166.696646847 -3807084.686075358),48,13450,Griffith,1,New South Wales,AUS,Australia,1639.1732,
4227,2680,Tharbogang,New South Wales,NSW,-34.299,145.826,3.0,POINT (1264602.5303540789 -3812564.3912773407),48,13450,Griffith,1,New South Wales,AUS,Australia,1639.1732,
4228,2680,Widgelli,New South Wales,NSW,-34.299,145.826,3.0,POINT (1264602.5303540789 -3812564.3912773407),48,13450,Griffith,1,New South Wales,AUS,Australia,1639.1732,
4229,2680,Benerembah,New South Wales,NSW,-34.299,145.826,3.0,POINT (1264602.5303540789 -3812564.3912773407),48,13450,Griffith,1,New South Wales,AUS,Australia,1639.1732,
4230,2681,Yenda,New South Wales,NSW,-34.2501,146.199,4.0,POINT (1299184.8353824988 -3810890.540773846),48,13450,Griffith,1,New South Wales,AUS,Australia,1639.1732,
4231,2681,Myall Park,New South Wales,NSW,-34.2501,146.199,3.0,POINT (1299184.8353824988 -3810890.540773846),48,13450,Griffith,1,New South Wales,AUS,Australia,1639.1732,
4232,2700,Sandigo,New South Wales,NSW,-34.9214,146.6613,4.0,POINT (1332741.4819751733 -3889931.540923182),82,15800,Narrandera,1,New South Wales,AUS,Australia,4116.3458,
4233,2700,Morundah,New South Wales,NSW,-34.9333,146.3,4.0,POINT (1299889.7074895105 -3887524.554457441),41,12870,Federation,1,New South Wales,AUS,Australia,5684.9253,
4234,2700,Narrandera,New South Wales,NSW,-34.7475,146.551,4.0,POINT (1324958.1792380924 -3869556.355212183),82,15800,Narrandera,1,New South Wales,AUS,Australia,4116.3458,
4235,2700,Gillenbah,New South Wales,NSW,-34.8246,146.4029,3.0,POINT (1310564.7878710222 -3876555.562458883),82,15800,Narrandera,1,New South Wales,AUS,Australia,4116.3458,
4236,2700,Colinroobie,New South Wales,NSW,-34.454,146.6034,4.0,POINT (1333436.5214459891 -3837631.1440748572),82,15800,Narrandera,1,New South Wales,AUS,Australia,4116.3458,
4237,2700,Bundure,New South Wales,NSW,-35.1708,146.0078,4.0,POINT (1270545.0818235541 -3910841.828524587),78,15560,Murrumbidgee,1,New South Wales,AUS,Australia,6880.7902,
4238,2700,Cudgel,New South Wales,NSW,-34.8246,146.4029,3.0,POINT (1310564.7878710222 -3876555.562458883),82,15800,Narrandera,1,New South Wales,AUS,Australia,4116.3458,
4239,2700,Euroley,New South Wales,NSW,-34.7167,146.35,4.0,POINT (1307117.7870852896 -3864079.0000387584),82,15800,Narrandera,1,New South Wales,AUS,Australia,4116.3458,
4240,2700,Corobimilla,New South Wales,NSW,-34.9139,146.1765,3.0,POINT (1288948.7520518792 -3884127.9766398873),82,15800,Narrandera,1,New South Wales,AUS,Australia,4116.3458,
4241,2701,Methul,New South Wales,NSW,-34.5985,147.1512,4.0,POINT (1381321.53167861 -3859436.098009232),31,12000,Coolamon,1,New South Wales,AUS,Australia,2430.9037,
4242,2701,Berry Jerry,New South Wales,NSW,-34.6893,147.2003,3.0,POINT (1384576.7679541258 -3870006.4730942775),31,12000,Coolamon,1,New South Wales,AUS,Australia,2430.9037,
4243,2701,Coolamon,New South Wales,NSW,-34.8164,147.1958,4.0,POINT (1382489.9049335406 -3884006.1009161095),31,12000,Coolamon,1,New South Wales,AUS,Australia,2430.9037,
4244,2701,Rannock,New South Wales,NSW,-34.6485,147.2512,4.0,POINT (1389732.1778370882 -3866048.7506577573),31,12000,Coolamon,1,New South Wales,AUS,Australia,2430.9037,
4245,2702,Ganmain,New South Wales,NSW,-34.7932,147.0391,4.0,POINT (1368603.1174206082 -3879754.7352486905),31,12000,Coolamon,1,New South Wales,AUS,Australia,2430.9037,
4246,2703,Yanco,New South Wales,NSW,-34.5985,146.4095,4.0,POINT (1313995.81512988 -3851612.0972042787),66,14750,Leeton,1,New South Wales,AUS,Australia,1167.1876,
4247,2705,Corbie Hill,New South Wales,NSW,-34.563,146.4833,4.0,POINT (1321144.0388914421 -3848445.1439551953),66,14750,Leeton,1,New South Wales,AUS,Australia,1167.1876,
4248,2705,Whitton,New South Wales,NSW,-34.5187,146.1851,4.0,POINT (1294602.4395504217 -3840489.6631506956),66,14750,Leeton,1,New South Wales,AUS,Australia,1167.1876,
4249,2705,Wamoon,New South Wales,NSW,-34.5358,146.3366,4.0,POINT (1308158.0266299802 -3843925.5643050415),66,14750,Leeton,1,New South Wales,AUS,Australia,1167.1876,
4250,2705,Merungle Hill,New South Wales,NSW,-34.615,146.4652,4.0,POINT (1318845.8010049986 -3854011.6687378297),66,14750,Leeton,1,New South Wales,AUS,Australia,1167.1876,
4251,2705,Murrami,New South Wales,NSW,-34.4231,146.3057,4.0,POINT (1306753.0696775583 -3831134.8726117387),66,14750,Leeton,1,New South Wales,AUS,Australia,1167.1876,
4252,2705,Leeton,New South Wales,NSW,-34.551,146.4048,4.0,POINT (1314164.2091105122 -3846307.6348355645),66,14750,Leeton,1,New South Wales,AUS,Australia,1167.1876,
4253,2705,Stanbridge,New South Wales,NSW,-34.5152,146.2346,4.0,POINT (1299144.7212007446 -3840604.7363338675),66,14750,Leeton,1,New South Wales,AUS,Australia,1167.1876,
4254,2705,Brobenah,New South Wales,NSW,-34.531,146.3361,3.0,POINT (1308172.4584198282 -3843389.216846595),66,14750,Leeton,1,New South Wales,AUS,Australia,1167.1876,
4255,2705,Gogeldrie,New South Wales,NSW,-34.5485,146.3012,4.0,POINT (1304783.4360754655 -3844969.086473493),66,14750,Leeton,1,New South Wales,AUS,Australia,1167.1876,
4256,2706,Darlington Point,New South Wales,NSW,-34.5694,145.9987,4.0,POINT (1277041.7786973575 -3844225.762828457),78,15560,Murrumbidgee,1,New South Wales,AUS,Australia,6880.7902,
4257,2707,Coleambally,New South Wales,NSW,-34.8039,145.8804,4.0,POINT (1263461.4744862858 -3869002.0556926695),78,15560,Murrumbidgee,1,New South Wales,AUS,Australia,6880.7902,
4258,2707,Argoon,New South Wales,NSW,-34.9477,145.7211,4.0,POINT (1247301.9330786574 -3883346.122407781),78,15560,Murrumbidgee,1,New South Wales,AUS,Australia,6880.7902,
4259,2708,Murray Region Mc,New South Wales,NSW,-34.6742,146.3985,1.0,POINT (1312049.0210691788 -3859874.4810346966),66,14750,Leeton,1,New South Wales,AUS,Australia,1167.1876,
4260,2710,Pretty Pine,New South Wales,NSW,-35.4152,144.8846,4.0,POINT (1166293.0818602291 -3927149.504458237),38,12730,Edward River,1,New South Wales,AUS,Australia,8883.4463,
4261,2710,Mathoura,New South Wales,NSW,-35.8152,144.9012,4.0,POINT (1163311.4660786332 -3971505.2548083416),77,15520,Murray River,1,New South Wales,AUS,Australia,11863.0162,
4262,2710,Wakool,New South Wales,NSW,-35.4706,144.3957,3.0,POINT (1121583.959391765 -3928898.1737410645),77,15520,Murray River,1,New South Wales,AUS,Australia,11863.0162,
4263,2710,Wandook,New South Wales,NSW,-35.4621,144.9959,4.0,POINT (1175803.8866604813 -3933354.9142305036),38,12730,Edward River,1,New South Wales,AUS,Australia,8883.4463,
4264,2710,Birganbigil,New South Wales,NSW,-35.3667,145.4667,3.0,POINT (1219359.9209556156 -3927222.6914461013),38,12730,Edward River,1,New South Wales,AUS,Australia,8883.4463,
4265,2710,Caldwell,New South Wales,NSW,-35.6318,144.5096,4.0,POINT (1130106.2454943527 -3947725.4744075704),77,15520,Murray River,1,New South Wales,AUS,Australia,11863.0162,
4266,2710,Moonbria,New South Wales,NSW,-35.3667,145.4667,3.0,POINT (1219359.9209556156 -3927222.6914461013),38,12730,Edward River,1,New South Wales,AUS,Australia,8883.4463,
4267,2710,Deniliquin,New South Wales,NSW,-35.5324,144.9536,4.0,POINT (1171199.3006293671 -3940737.233280911),38,12730,Edward River,1,New South Wales,AUS,Australia,8883.4463,
4268,2710,Stud Park,New South Wales,NSW,-35.3667,145.4667,3.0,POINT (1219359.9209556156 -3927222.6914461013),38,12730,Edward River,1,New South Wales,AUS,Australia,8883.4463,
4269,2710,Conargo,New South Wales,NSW,-35.3035,145.1801,4.0,POINT (1194225.9663400445 -3917528.4226594875),38,12730,Edward River,1,New South Wales,AUS,Australia,8883.4463,
4270,2710,Steam Plains,New South Wales,NSW,-35.3667,145.4667,3.0,POINT (1219359.9209556156 -3927222.6914461013),38,12730,Edward River,1,New South Wales,AUS,Australia,8883.4463,
4271,2710,Calimo,New South Wales,NSW,-35.4152,144.5846,4.0,POINT (1139226.510394517 -3924442.557458121),77,15520,Murray River,1,New South Wales,AUS,Australia,11863.0162,
4272,2710,Gulpa,New South Wales,NSW,-35.7,144.8833,4.0,POINT (1162990.596100399 -3958616.2764160656),77,15520,Murray River,1,New South Wales,AUS,Australia,11863.0162,
4273,2710,Wanganella,New South Wales,NSW,-35.2121,144.8194,4.0,POINT (1162672.8403764768 -3904091.954608114),38,12730,Edward River,1,New South Wales,AUS,Australia,8883.4463,
4274,2710,Booroorban,New South Wales,NSW,-34.9325,144.7619,4.0,POINT (1160576.7291167064 -3872624.6147124306),38,12730,Edward River,1,New South Wales,AUS,Australia,8883.4463,
4275,2710,Lindifferon,New South Wales,NSW,-35.3667,145.4667,3.0,POINT (1219359.9209556156 -3927222.6914461013),38,12730,Edward River,1,New South Wales,AUS,Australia,8883.4463,
4276,2710,Barratta,New South Wales,NSW,-35.2955,144.5737,4.0,POINT (1139550.32634163 -3911104.8783222116),38,12730,Edward River,1,New South Wales,AUS,Australia,8883.4463,
4277,2710,Coree,New South Wales,NSW,-35.3454,145.4289,4.0,POINT (1216198.3061675574 -3924507.9459685483),38,12730,Edward River,1,New South Wales,AUS,Australia,8883.4463,
4278,2710,Moira,New South Wales,NSW,-35.9318,144.8346,4.0,POINT (1156028.3273485298 -3983777.515770433),77,15520,Murray River,1,New South Wales,AUS,Australia,11863.0162,
4279,2710,Hartwood,New South Wales,NSW,-35.3667,145.4667,3.0,POINT (1219359.9209556156 -3927222.6914461013),38,12730,Edward River,1,New South Wales,AUS,Australia,8883.4463,
4280,2710,Morago,New South Wales,NSW,-35.3718,144.6606,4.0,POINT (1146561.2049889672 -3920322.443355158),38,12730,Edward River,1,New South Wales,AUS,Australia,8883.4463,
4281,2710,Bullatale,New South Wales,NSW,-35.3667,145.4667,3.0,POINT (1219359.9209556156 -3927222.6914461013),38,12730,Edward River,1,New South Wales,AUS,Australia,8883.4463,
4282,2710,Mayrung,New South Wales,NSW,-35.3251,144.8201,3.0,POINT (1161477.553547965 -3916598.1004814752),38,12730,Edward River,1,New South Wales,AUS,Australia,8883.4463,
4283,2710,Willurah,New South Wales,NSW,-35.3667,145.4667,3.0,POINT (1219359.9209556156 -3927222.6914461013),38,12730,Edward River,1,New South Wales,AUS,Australia,8883.4463,
4284,2710,Warragoon,New South Wales,NSW,-35.3667,145.4667,3.0,POINT (1219359.9209556156 -3927222.6914461013),38,12730,Edward River,1,New South Wales,AUS,Australia,8883.4463,
4285,2711,Oxley,New South Wales,NSW,-34.1936,144.1024,4.0,POINT (1108569.209592376 -3784869.5073634665),3,10300,Balranald,1,New South Wales,AUS,Australia,21690.7493,
4286,2711,Carrathool,New South Wales,NSW,-34.4075,145.4358,4.0,POINT (1227777.265394266 -3820778.2683836995),24,11600,Carrathool,1,New South Wales,AUS,Australia,18934.4853,
4287,2711,Maude,New South Wales,NSW,-34.4739,144.3003,4.0,POINT (1123638.74896903 -3817687.726907427),52,13850,Hay,1,New South Wales,AUS,Australia,11325.9324,
4288,2711,Yanga,New South Wales,NSW,-34.2167,145.425,3.0,POINT (1229023.9877118561 -3799531.4252538383),24,11600,Carrathool,1,New South Wales,AUS,Australia,18934.4853,
4289,2711,Gunbar,New South Wales,NSW,-34.0444,145.4043,4.0,POINT (1229147.3883090385 -3780231.635870389),24,11600,Carrathool,1,New South Wales,AUS,Australia,18934.4853,
4290,2711,Keri Keri,New South Wales,NSW,-34.2167,145.425,3.0,POINT (1229023.9877118561 -3799531.4252538383),24,11600,Carrathool,1,New South Wales,AUS,Australia,18934.4853,
4291,2711,Corrong,New South Wales,NSW,-34.2176,144.4683,4.0,POINT (1141719.7790939594 -3790754.5093539786),3,10300,Balranald,1,New South Wales,AUS,Australia,21690.7493,
4292,2711,Waugorah,New South Wales,NSW,-34.2167,145.425,3.0,POINT (1229023.9877118561 -3799531.4252538383),24,11600,Carrathool,1,New South Wales,AUS,Australia,18934.4853,
4293,2711,Booligal,New South Wales,NSW,-34.1481,144.6732,3.0,POINT (1161188.5173300253 -3784892.358052),52,13850,Hay,1,New South Wales,AUS,Australia,11325.9324,
4294,2711,Hay South,New South Wales,NSW,-34.2167,145.425,3.0,POINT (1229023.9877118561 -3799531.4252538383),24,11600,Carrathool,1,New South Wales,AUS,Australia,18934.4853,
4295,2711,One Tree,New South Wales,NSW,-34.1889,144.7172,4.0,POINT (1164754.7991075695 -3789818.1066893153),52,13850,Hay,1,New South Wales,AUS,Australia,11325.9324,
4296,2711,Clare,New South Wales,NSW,-33.4,143.9303,4.0,POINT (1101105.7625993905 -3695249.569686183),3,10300,Balranald,1,New South Wales,AUS,Australia,21690.7493,
4297,2711,Hay,New South Wales,NSW,-34.509,144.8431,4.0,POINT (1172667.8485398965 -3826456.583739837),52,13850,Hay,1,New South Wales,AUS,Australia,11325.9324,
4298,2712,Berrigan,New South Wales,NSW,-35.6588,145.8114,4.0,POINT (1246949.3484099188 -3962819.3497360554),8,10650,Berrigan,1,New South Wales,AUS,Australia,2065.8878,
4299,2712,Boomanoomana,New South Wales,NSW,-35.8831,145.7929,4.0,POINT (1242602.1081037452 -3987397.8377473988),8,10650,Berrigan,1,New South Wales,AUS,Australia,2065.8878,
4300,2713,Myrtle Park,New South Wales,NSW,-35.649,145.577,3.0,POINT (1225982.63906396 -3959468.5525095486),8,10650,Berrigan,1,New South Wales,AUS,Australia,2065.8878,
4301,2713,Blighty,New South Wales,NSW,-35.5883,145.2859,4.0,POINT (1200492.516516766 -3949999.054838043),38,12730,Edward River,1,New South Wales,AUS,Australia,8883.4463,
4302,2713,Logie Brae,New South Wales,NSW,-35.649,145.577,3.0,POINT (1225982.63906396 -3959468.5525095486),8,10650,Berrigan,1,New South Wales,AUS,Australia,2065.8878,
4303,2713,Finley,New South Wales,NSW,-35.655,145.5711,4.0,POINT (1225381.228026612 -3960074.583169562),8,10650,Berrigan,1,New South Wales,AUS,Australia,2065.8878,
4304,2714,Tuppal,New South Wales,NSW,-35.6818,145.2512,4.0,POINT (1196293.105762082 -3960002.6907100775),38,12730,Edward River,1,New South Wales,AUS,Australia,8883.4463,
4305,2714,Tocumwal,New South Wales,NSW,-35.8115,145.5692,4.0,POINT (1223368.0399793384 -3977336.3552868115),8,10650,Berrigan,1,New South Wales,AUS,Australia,2065.8878,
